Operon,Length (nt),ID,Bin #,Posi,Posi_err,Lifetime,Lifetime_err,Chisq
ybjK,537,402,0,-1.45753,0.522747,1.94686,0.257421,26.0344
ybjL,1686,404,0,-0.124336,0.278981,1.88351,0.179917,28.0855
ybjL,1686,404,1,0.169249,0.209469,1.52019,0.128761,39.8126
ybjL,1686,404,2,0.830512,0.188386,1.29447,0.118185,21.4212
ybjL,1686,404,3,1.29604,0.197225,1.24845,0.110454,11.2353
ybjL,1686,404,4,0.108238,0.198857,1.55945,0.116744,27.422
artJ,732,409,0,0.42367,0.137318,3.85931,0.122732,24.8399
artJ,732,409,1,1.34239,0.239363,3.923,0.223238,9.95974
artPIQM,2869,410,0,0.474688,0.0945289,2.13612,0.0614697,14.2505
artPIQM,2869,410,1,0.739025,0.0811197,2.02086,0.0501687,22.6911
artPIQM,2869,410,2,1.42698,0.110515,2.61209,0.0790719,14.1974
artPIQM,2869,410,3,1.18952,0.133294,3.2198,0.104677,13.3031
artPIQM,2869,410,4,1.28484,0.126296,2.76599,0.0913053,17.179
artPIQM,2869,410,5,0.715434,0.0943192,2.34058,0.0613982,41.7965
artPIQM,2869,410,6,0.651746,0.1236,2.60455,0.0853618,20.974
artPIQM,2869,410,7,1.45771,0.117115,2.34067,0.0791707,13.3589
artPIQM,2869,410,8,1.20307,0.145569,2.52301,0.0973356,28.1188
clpS,321,415,0,-0.419289,0.175213,3.70324,0.13978,17.6969
clpA,2277,416,0,-0.785337,0.986452,19.7338,3.37765,21.0165
clpA,2277,416,1,-0.89473,0.504431,10.8694,0.948694,17.7436
clpA,2277,416,2,-0.138446,0.372645,9.84384,0.719793,26.9489
clpA,2277,416,3,0.427372,0.45292,10.5111,0.981185,8.88307
clpA,2277,416,4,-0.30323,0.461654,10.3809,0.915592,10.4544
clpA,2277,416,5,1.00257,0.596218,11.6042,1.43032,10.6816
clpA,2277,416,6,0.847038,0.341354,8.96932,0.659048,9.55694
aat,705,419,0,0.787494,0.175194,1.99625,0.108854,15.1169
aat,705,419,1,0.906654,0.177743,1.9099,0.106724,26.7971
trxB,966,420,0,0.521515,0.137706,5.27403,0.153033,62.4324
trxB,966,420,1,0.68041,0.144713,5.56559,0.173103,86.787
trxB,966,420,2,2.52506,0.134672,4.05227,0.14164,34.6868
lrp,495,421,0,0.464355,0.206118,7.63071,0.333571,42.6476
ftsK,3990,422,0,0.603393,0.12931,1.71769,0.0793155,41.3237
ftsK,3990,422,1,0.111808,0.196181,2.35472,0.128661,39.4321
ftsK,3990,422,2,-0.00263393,0.0800707,1.62233,0.0500881,88.7149
ftsK,3990,422,3,0.168894,0.194586,2.46166,0.132739,59.459
ftsK,3990,422,4,0.904195,0.174618,2.1109,0.116459,14.6889
ftsK,3990,422,5,0.813824,0.147819,1.90608,0.0957219,40.0679
ftsK,3990,422,6,0.384754,0.129184,2.28843,0.0840495,36.7051
ftsK,3990,422,7,-0.191931,0.136905,2.66557,0.0938928,58.8849
ftsK,3990,422,8,0.296224,0.161524,2.23092,0.10263,23.5379
ftsK,3990,422,9,1.93827,0.163201,1.66364,0.0982697,17.1331
ftsK,3990,422,10,1.32928,0.126355,1.9251,0.0752468,28.6403
ftsK,3990,422,11,1.39401,0.128342,2.07719,0.0806992,29.0214
ftsK,3990,422,12,1.67024,0.135313,1.95764,0.0784312,41.4848
lolA-rarA,1969,423,0,3.73742,0.131579,1.79621,0.0933091,6.34677
lolA-rarA,1969,423,1,3.87808,0.103034,1.84079,0.0760747,10.6263
lolA-rarA,1969,423,2,3.74889,0.154818,2.01716,0.116806,21.7217
lolA-rarA,1969,423,3,5.43442,0.145886,1.07891,0.0857252,16.7504
lolA-rarA,1969,423,4,4.53451,0.153546,1.51551,0.101047,30.0111
lolA-rarA,1969,423,5,5.29683,0.300379,1.57749,0.219888,11.9295
serS,1293,424,0,2.30674,0.104573,3.04144,0.0820789,77.2101
serS,1293,424,1,0.797434,0.106927,4.28248,0.104649,49.9194
serS,1293,424,2,1.83485,0.139774,4.44873,0.149121,63.1893
serS,1293,424,3,0.275226,0.136,5.1213,0.147417,76.0114
pflA,741,431,0,1.35512,0.20439,2.16544,0.129661,12.5363
pflA,741,431,1,1.53795,0.18928,2.17468,0.114613,22.9492
ycaO,1761,432,0,2.64671,0.16246,3.27378,0.145428,22.6147
ycaO,1761,432,1,1.56641,0.193087,4.34525,0.193312,14.6296
ycaO,1761,432,2,2.54979,0.250653,4.14188,0.268298,21.0376
ycaO,1761,432,3,2.39707,0.218895,4.00719,0.217798,35.8717
ycaO,1761,432,4,2.8203,0.193595,3.70071,0.199869,20.7382
ycaR-kdsB,926,436,0,1.05168,0.223567,3.74827,0.192817,27.2048
ycaR-kdsB,926,436,1,0.621612,0.150574,3.63422,0.125653,38.4901
ycaR-kdsB,926,436,2,0.758099,0.147578,4.0207,0.135897,33.6805
smtA-mukFEB,7250,437,0,0.472736,0.119105,1.663,0.0779142,50.4257
smtA-mukFEB,7250,437,1,0.329237,0.131346,1.7241,0.0835227,57.0855
smtA-mukFEB,7250,437,2,0.548384,0.120737,1.95836,0.0733293,20.5695
smtA-mukFEB,7250,437,3,0.252748,0.157676,2.13545,0.100176,15.7205
smtA-mukFEB,7250,437,4,0.548415,0.174993,2.23371,0.109186,42.2986
smtA-mukFEB,7250,437,5,0.85028,0.193566,2.12048,0.127836,16.1732
smtA-mukFEB,7250,437,6,0.810142,0.169379,2.2522,0.109994,16.9915
smtA-mukFEB,7250,437,7,0.813023,0.161158,2.5356,0.111575,11.4475
smtA-mukFEB,7250,437,8,1.9967,0.158586,2.30085,0.109449,22.8105
smtA-mukFEB,7250,437,9,1.83693,0.129758,2.67277,0.093831,29.3197
smtA-mukFEB,7250,437,10,1.62126,0.185828,2.92322,0.137532,15.1802
smtA-mukFEB,7250,437,11,1.87121,0.17458,3.05123,0.141343,17.3881
smtA-mukFEB,7250,437,12,3.3224,0.198025,2.63066,0.164064,12.8217
smtA-mukFEB,7250,437,13,3.75856,0.159097,2.18189,0.127867,27.2546
smtA-mukFEB,7250,437,14,2.90964,0.185529,2.74429,0.155717,13.745
smtA-mukFEB,7250,437,15,3.48511,0.182085,2.53389,0.153767,3.00629
smtA-mukFEB,7250,437,16,3.42419,0.212194,2.83277,0.192081,4.4745
smtA-mukFEB,7250,437,17,3.86749,0.178836,2.86312,0.181822,11.6332
smtA-mukFEB,7250,437,18,4.3637,0.236496,2.49422,0.219521,9.58929
smtA-mukFEB,7250,437,19,4.70351,0.138279,2.13019,0.124313,14.29
smtA-mukFEB,7250,437,20,4.60915,0.223439,2.77667,0.242538,15.3955
smtA-mukFEB,7250,437,21,4.84744,0.198444,2.7702,0.230358,15.5659
smtA-mukFEB,7250,437,22,4.3983,0.190457,2.70407,0.189211,5.09975
smtA-mukFEB,7250,437,23,4.61975,0.272706,3.35002,0.349742,11.1825
ycbKL,1223,439,0,-0.680216,0.179581,3.59762,0.138123,108.231
ycbKL,1223,439,1,0.0129573,0.182915,3.65266,0.146174,52.5079
ycbKL,1223,439,2,-0.0749444,0.148915,3.79422,0.128433,22.8023
ycbKL,1223,439,3,1.24548,0.161939,3.43322,0.136827,11.6138
aspC,1191,440,0,0.0348408,0.266803,8.92178,0.462401,18.045
aspC,1191,440,1,0.245994,0.321016,10.9784,0.704092,24.1213
aspC,1191,440,2,0.133979,0.373331,12.9287,0.936178,14.7673
ompF,1089,441,0,2.34989,0.0526865,8.13939,0.101535,856.215
ompF,1089,441,1,-0.0350761,0.0809112,14.9092,0.234598,179.185
ompF,1089,441,2,0.997699,0.0685315,14.6186,0.215808,585.967
asnS,1401,442,0,-1.9848,0.207416,7.60736,0.240552,159.451
asnS,1401,442,1,1.14784,0.166552,5.86002,0.215787,21.9769
asnS,1401,442,2,1.69522,0.178135,5.90526,0.243367,15.7647
asnS,1401,442,3,1.28308,0.153807,6.55007,0.22478,15.1737
pncB,1203,443,0,0.257572,0.0915681,1.73352,0.0568985,94.533
pncB,1203,443,1,0.066221,0.119212,2.04455,0.0734183,58.5638
pncB,1203,443,2,0.72349,0.124121,1.95405,0.0793581,47.6086
pncB,1203,443,3,0.984511,0.149476,2.96419,0.119797,26.0312
pepN,2613,444,0,0.535373,0.137987,2.80424,0.0976653,29.3257
pepN,2613,444,1,-0.222224,0.280791,3.93112,0.240457,4.91766
pepN,2613,444,2,0.781867,0.211195,3.47006,0.177366,13.069
pepN,2613,444,3,0.680133,0.235948,3.91119,0.213375,7.07512
pepN,2613,444,4,1.81141,0.161426,2.7349,0.118052,13.8173
pepN,2613,444,5,1.26183,0.141241,2.84273,0.103571,36.9452
pepN,2613,444,6,1.45984,0.192803,3.61022,0.173611,6.54047
pepN,2613,444,7,0.31249,0.193566,3.98216,0.171996,15.7379
pyrD,1011,447,0,-1.99049,1.40228,12.4815,2.61853,28.6907
pyrD,1011,447,1,-0.727706,0.580261,8.05955,0.858079,18.5366
pyrD,1011,447,2,0.755848,0.643135,7.80365,1.09552,8.02258
rlmL-uup,4028,448,0,0.331129,0.0916014,1.46767,0.0563237,54.5151
rlmL-uup,4028,448,1,0.725688,0.120564,1.50726,0.073336,44.4901
rlmL-uup,4028,448,2,0.829467,0.0983496,1.53507,0.0608831,48.2538
rlmL-uup,4028,448,3,0.940579,0.0901651,1.39609,0.0569039,48.2509
rlmL-uup,4028,448,4,0.897138,0.0889795,1.47488,0.0557672,56.7075
rlmL-uup,4028,448,5,1.40612,0.112595,1.47909,0.0662509,48.9136
rlmL-uup,4028,448,6,1.90435,0.0941789,1.33988,0.0525593,11.2451
rlmL-uup,4028,448,7,2.14585,0.184399,1.40768,0.0886179,18.6292
rlmL-uup,4028,448,8,2.37985,0.149718,1.44933,0.0767307,14.9022
rlmL-uup,4028,448,9,1.87326,0.127961,1.8022,0.0752611,21.2804
rlmL-uup,4028,448,10,2.67267,0.154281,1.62761,0.0893464,9.71415
rlmL-uup,4028,448,11,3.21599,0.150047,1.46316,0.0843302,20.0366
rlmL-uup,4028,448,12,2.73015,0.108873,1.51146,0.0606977,19.4105
pqiAB,2899,449,0,3.41024,0.225688,1.64567,0.140454,5.5062
pqiAB,2899,449,1,3.49155,0.159268,1.43364,0.0946334,14.3932
pqiAB,2899,449,2,3.46652,0.216381,1.54818,0.132225,39.0291
pqiAB,2899,449,3,3.61176,0.194255,1.97378,0.140352,28.4718
pqiAB,2899,449,4,5.5368,0.210912,1.55853,0.167653,15.05
pqiAB,2899,449,5,5.99893,0.167779,1.51586,0.160631,15.4493
pqiAB,2899,449,6,5.43864,0.239011,1.98012,0.221592,7.79245
pqiAB,2899,449,7,6.56186,0.265315,1.74537,0.316598,28.8839
pqiAB,2899,449,8,6.35147,0.368361,2.2986,0.507042,36.3255
ymbA,549,450,0,25.4943,0.368361,-2.84E-14,0.507042,36.3255
fabA,519,452,0,1.48287,0.0681501,3.4944,0.0605466,96.6455
ycbZ,1761,453,0,0.855152,0.0929838,1.44122,0.0580042,29.9656
ycbZ,1761,453,1,0.193711,0.123189,1.54737,0.0725059,40.1287
ycbZ,1761,453,2,1.00329,0.176579,1.63728,0.0976392,15.1302
ycbZ,1761,453,3,0.92981,0.10097,1.65663,0.0645956,13.8074
ycbZ,1761,453,4,1.24244,0.0983594,1.51584,0.0546807,9.34091
matP,453,454,0,-0.202221,0.157363,1.72631,0.0971879,25.8449
ompA,1041,455,0,-0.700018,0.171032,21.0573,0.625953,165.515
ompA,1041,455,1,-2.84134,0.469202,42.684,2.60556,373.159
ompA,1041,455,2,-0.369748,0.714673,76.5184,9.93182,348.041
sulA,510,456,0,-3.93158,1.26817,8.05898,1.21204,19.8576
mgsA,459,458,0,1.19934,0.202214,2.74663,0.139977,17.2365
yccU,414,460,0,-0.129616,0.424317,5.81251,0.505888,16.6289
hspQ,318,461,0,0.350483,0.156719,4.64212,0.161251,15.385
rlmI,1191,462,0,1.16963,0.11443,1.95878,0.0664612,22.5624
rlmI,1191,462,1,1.34159,0.116246,2.03215,0.071018,21.5867
rlmI,1191,462,2,1.1684,0.13453,2.09664,0.0805719,21.4149
yccA,660,463,0,0.513723,0.0970208,2.51867,0.0640937,9.14099
yccA,660,463,1,0.192513,0.0999719,2.63133,0.0683715,26.6861
ymcE-gnsA,394,470,0,-1.04005,0.687141,7.97625,0.971319,42.9888
rutR,639,479,0,-1.45669,0.54685,3.06139,0.33692,32.8166
rutR,639,479,1,-0.137098,0.376345,3.70761,0.315399,6.96979
putA,3963,480,0,2.66924,0.241088,3.02903,0.200345,21.7698
putA,3963,480,1,0.170376,0.223084,3.74704,0.185236,19.3391
putA,3963,480,2,0.965633,0.304025,4.18484,0.304746,14.8228
putA,3963,480,3,2.2768,0.62451,4.92306,0.731842,11.6557
putA,3963,480,4,2.00057,0.623304,5.20324,0.734018,10.7215
putA,3963,480,5,1.67074,0.475585,5.15185,0.561188,13.1906
putA,3963,480,6,-0.215234,0.425632,6.71927,0.564085,22.8783
putA,3963,480,7,2.17262,0.569961,4.79233,0.649027,11.6234
putA,3963,480,8,1.56519,0.481668,5.40303,0.587113,18.0697
putA,3963,480,9,-0.392463,0.413417,6.72665,0.534239,14.2053
putA,3963,480,10,-0.221796,0.556397,8.02196,0.863061,16.1407
putA,3963,480,11,-0.450707,0.734923,9.91327,1.35017,14.967
putA,3963,480,12,-0.899018,0.566302,7.43918,0.743979,12.9551
putP,1509,481,0,-0.052874,0.288241,5.183,0.315344,13.7237
putP,1509,481,1,-0.696653,0.494102,6.11644,0.569106,16.3914
putP,1509,481,2,0.0380751,0.378647,5.18965,0.402556,13.5778
putP,1509,481,3,-0.000971484,0.273369,4.59945,0.273517,13.4092
putP,1509,481,4,-0.622019,0.232081,4.61258,0.212646,35.3707
efeU_1U_2,830,482,0,-0.134496,0.100365,1.73092,0.0621791,35.12
efeU_1U_2,830,482,1,-0.368315,0.194474,2.32528,0.125026,40.9553
efeOB,2405,483,0,-0.0140022,0.149569,4.02212,0.133802,18.8206
efeOB,2405,483,1,0.96827,0.131129,3.71251,0.120161,4.78384
efeOB,2405,483,2,1.48511,0.174098,3.58211,0.157646,11.1981
efeOB,2405,483,3,1.69788,0.165212,3.09917,0.130088,16.0471
efeOB,2405,483,4,1.85263,0.138788,2.33017,0.0928313,12.3214
efeOB,2405,483,5,1.78382,0.165785,2.42995,0.112681,10.8195
efeOB,2405,483,6,1.47332,0.115073,2.26292,0.0776089,18.4477
efeOB,2405,483,7,0.213094,0.202986,3.38549,0.15863,16.0359
ghrA,939,488,0,0.500243,0.153046,3.78429,0.130495,22.1895
ghrA,939,488,1,0.203967,0.224179,4.91843,0.233153,5.51018
ghrA,939,488,2,1.19002,0.302223,5.15167,0.35089,10.8959
ycdXY,1316,489,0,0.25888,0.163812,4.70208,0.166135,19.9456
ycdXY,1316,489,1,0.176402,0.189278,4.98513,0.197805,15.9371
ycdXY,1316,489,2,0.104379,0.310972,6.7992,0.425003,22.2293
ycdXY,1316,489,3,0.771134,0.170587,4.19318,0.164272,22.6149
ycdZ,492,490,0,-0.54673,0.185909,4.35891,0.164673,24.0826
ymdA,312,491,0,0.61486,0.348997,4.50202,0.355519,12.8706
mdoC,1158,492,0,0.645464,0.218447,1.08109,0.14069,20.8673
mdoC,1158,492,1,0.914985,0.167364,1.22196,0.108661,14.4106
mdoC,1158,492,2,1.24982,0.156247,0.80549,0.0846272,28.7764
mdoGH,4072,493,0,1.77891,0.118974,2.41315,0.0781726,45.5473
mdoGH,4072,493,1,1.31983,0.144172,2.58128,0.0988515,16.9261
mdoGH,4072,493,2,0.807162,0.112484,2.54531,0.0769776,20.4192
mdoGH,4072,493,3,2.65886,0.156829,2.11475,0.100151,16.6324
mdoGH,4072,493,4,1.52301,0.119744,2.34727,0.0745288,41.7714
mdoGH,4072,493,5,1.72636,0.133724,2.27787,0.0842195,29.5104
mdoGH,4072,493,6,1.83281,0.145023,2.2825,0.0925117,31.0201
mdoGH,4072,493,7,2.54643,0.146851,1.95927,0.0876621,28.4962
mdoGH,4072,493,8,2.65022,0.167673,1.90895,0.103412,5.12414
mdoGH,4072,493,9,2.70111,0.149167,2.04136,0.0965463,37.3459
mdoGH,4072,493,10,2.61958,0.183213,2.08107,0.115625,34.0943
mdoGH,4072,493,11,2.75927,0.138621,1.93325,0.0854556,61.0785
mdoGH,4072,493,12,3.2389,0.178482,2.09623,0.121725,15.6297
msyB,375,495,0,-0.325449,0.541381,3.94419,0.465678,9.44277
lpxL,921,497,0,0.945925,0.0911126,1.20793,0.0591169,28.4558
lpxL,921,497,1,0.233594,0.110876,1.6422,0.0672467,27.5701
lpxL,921,497,2,0.662871,0.10537,1.53849,0.0639784,41.3863
yceA,1053,498,0,0.466851,0.081518,1.42541,0.0522699,73.9223
yceA,1053,498,1,0.729202,0.0715357,1.26654,0.0445197,70.5859
yceA,1053,498,2,0.758411,0.0963285,1.33517,0.0604587,39.9001
pyrC,1047,501,0,-0.832596,0.72864,7.0182,0.945021,31.9558
pyrC,1047,501,1,1.00472,0.65083,5.71084,0.807137,12.3091
pyrC,1047,501,2,0.486907,1.58407,13.7706,4.49479,11.4139
yceB,561,502,0,0.186988,0.314582,3.34686,0.245802,3.69432
rimJ,585,505,0,0.143308,0.34146,4.08255,0.304784,10.5456
yceH,648,506,0,0.93694,0.47756,5.40267,0.596826,11.9892
yceH,648,506,1,0.375678,0.24766,3.46877,0.203844,9.14732
murJ,1536,508,0,0.734528,0.131468,1.15436,0.0838601,43.7967
murJ,1536,508,1,0.891472,0.146122,1.22765,0.0949266,34.1376
murJ,1536,508,2,1.31269,0.183558,1.07785,0.115272,32.3006
murJ,1536,508,3,0.838277,0.163946,1.3727,0.105451,26.8322
murJ,1536,508,4,0.353141,0.159156,1.64252,0.0927746,37.521
flgBCDEFGHIJ,7295,509,0,0.365116,0.0485517,1.97403,0.0305234,39.061
flgBCDEFGHIJ,7295,509,1,0.247367,0.0438933,2.08351,0.0271483,44.4711
flgBCDEFGHIJ,7295,509,2,0.599115,0.0536995,2.76108,0.0381511,73.736
flgBCDEFGHIJ,7295,509,3,0.539694,0.0880081,4.04581,0.0813492,103.238
flgBCDEFGHIJ,7295,509,4,-0.128418,0.0857287,5.22117,0.0940078,122.559
flgBCDEFGHIJ,7295,509,5,0.428938,0.111737,7.118,0.168863,84.3276
flgBCDEFGHIJ,7295,509,6,0.989234,0.100066,6.16805,0.141332,30.7242
flgBCDEFGHIJ,7295,509,7,1.50173,0.180179,6.57007,0.263893,32.6823
flgBCDEFGHIJ,7295,509,8,1.49809,0.105244,6.21867,0.153176,23.4733
flgBCDEFGHIJ,7295,509,9,0.705511,0.196223,9.17827,0.38056,29.8774
flgBCDEFGHIJ,7295,509,10,-1.34049,0.268576,10.6793,0.468573,130.766
flgBCDEFGHIJ,7295,509,11,0.553294,0.122363,6.98906,0.177906,172.432
flgBCDEFGHIJ,7295,509,12,3.72476,0.142081,5.96443,0.270231,42.5829
flgBCDEFGHIJ,7295,509,13,1.0958,0.182512,9.19304,0.3539,193.174
flgBCDEFGHIJ,7295,509,14,4.34251,0.160717,5.23387,0.287363,72.3415
flgBCDEFGHIJ,7295,509,15,3.99987,0.111229,3.7024,0.146996,21.5558
flgBCDEFGHIJ,7295,509,16,4.42039,0.117459,2.95972,0.12695,40.3281
flgBCDEFGHIJ,7295,509,17,4.99971,0.10733,3.05769,0.145051,52.412
flgBCDEFGHIJ,7295,509,18,5.34006,0.230671,3.54979,0.344548,36.547
flgBCDEFGHIJ,7295,509,19,5.12173,0.216298,3.06915,0.264928,100.388
flgBCDEFGHIJ,7295,509,20,5.48079,0.200583,3.2461,0.294458,73.1887
flgBCDEFGHIJ,7295,509,21,5.87579,0.0988585,1.99191,0.112914,77.311
flgBCDEFGHIJ,7295,509,22,6.17975,0.157551,2.23138,0.201994,110.878
flgBCDEFGHIJ,7295,509,23,6.00818,0.277861,3.04216,0.425312,154.378
flgK,2609,510,0,7.03611,0.491461,3.9149,1.28951,139.253
flgK,2609,510,1,7.70808,0.195555,2.76187,0.61102,235.339
flgK,2609,510,2,7.27235,0.219084,2.48113,0.432773,215.008
flgK,2609,510,3,8.34076,1.67E+07,3.74396,9.49E+07,258.984
flgK,2609,510,4,8.18969,1.67E+07,2.18017,9.49E+07,258.984
flgK,2609,510,5,8.93323,3.53E+07,11.4851,6.07E+09,580.575
flgK,2609,510,6,10.0447,3.53E+07,52.934,6.07E+09,580.575
flgK,2609,510,7,10.0447,3.53E+07,3,6.07E+09,580.575
rne,3186,511,0,-0.120574,0.082688,2.19071,0.0567807,418.669
rne,3186,511,1,-0.103207,0.107598,2.37761,0.0762744,311.629
rne,3186,511,2,0.202445,0.113982,2.30214,0.0795214,400.823
rne,3186,511,3,-0.104351,0.181813,3.12294,0.151786,273.259
rne,3186,511,4,0.187916,0.182389,2.92882,0.139382,192.637
rne,3186,511,5,-0.15355,0.16124,3.05778,0.12478,161.049
rne,3186,511,6,-0.0858792,0.0939555,2.67886,0.0693835,404.643
rne,3186,511,7,-0.0888282,0.107569,3.25356,0.0850872,190.292
rne,3186,511,8,-0.614198,0.193462,4.6537,0.184591,279.152
rne,3186,511,9,-0.22394,0.204783,5.94062,0.249124,113.37
yceQ,321,512,0,-0.0725224,0.0991172,1.92731,0.0670252,241.166
rluC,960,513,0,1.09968,0.0928609,1.04415,0.0525413,189.465
rluC,960,513,1,0.650068,0.0924032,1.20278,0.0577146,178.811
rluC,960,513,2,0.90431,0.103594,1.44685,0.0691162,133.35
pabC-yceG-tmk-holB-ycfH,4275,514,0,-0.32695,0.359748,5.34906,0.38714,11.3098
pabC-yceG-tmk-holB-ycfH,4275,514,1,0.388661,0.535826,5.76462,0.670414,10.5426
pabC-yceG-tmk-holB-ycfH,4275,514,2,-0.618948,0.344601,4.27246,0.299183,18.6055
pabC-yceG-tmk-holB-ycfH,4275,514,3,-0.670262,0.330495,4.01058,0.269898,15.9406
pabC-yceG-tmk-holB-ycfH,4275,514,4,1.00684,0.507671,3.92156,0.464491,6.8377
pabC-yceG-tmk-holB-ycfH,4275,514,5,0.814435,0.302678,3.62874,0.268894,9.47036
pabC-yceG-tmk-holB-ycfH,4275,514,6,1.50657,0.256177,3.05615,0.195587,21.9143
pabC-yceG-tmk-holB-ycfH,4275,514,7,0.597449,0.197394,3.66435,0.167447,7.38458
pabC-yceG-tmk-holB-ycfH,4275,514,8,1.75388,0.298763,3.41392,0.258984,11.3742
pabC-yceG-tmk-holB-ycfH,4275,514,9,1.37986,0.292178,3.6998,0.269334,17.9153
pabC-yceG-tmk-holB-ycfH,4275,514,10,0.0715846,0.322789,5.00991,0.332787,17.7445
pabC-yceG-tmk-holB-ycfH,4275,514,11,2.97379,0.235622,3.56851,0.246551,22.9565
pabC-yceG-tmk-holB-ycfH,4275,514,12,2.83079,0.200666,3.33049,0.191026,24.9324
pabC-yceG-tmk-holB-ycfH,4275,514,13,3.37308,0.169204,2.87958,0.153284,26.1057
ptsG,1434,515,0,-0.600733,0.368832,6.48773,0.451531,33.8926
ptsG,1434,515,1,-0.284403,0.417003,7.25285,0.592712,27.3938
ptsG,1434,515,2,-0.405131,0.461059,6.88509,0.610042,22.6315
ptsG,1434,515,3,-0.821204,0.305959,5.97343,0.333223,21.3167
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,0,-0.662492,0.313133,7.58775,0.433633,14.5881
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,1,-0.246552,0.275755,6.96328,0.385584,47.7915
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,2,0.250279,0.40438,8.11123,0.67491,18.8121
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,3,-0.236279,0.532933,9.53055,1.00036,46.2505
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,4,-1.36009,0.873944,12.6821,1.80804,36.753
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,5,-0.83398,0.635986,6.1485,0.722119,9.8709
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,6,-0.9314,0.439145,4.99235,0.408653,11.7762
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,7,0.770109,0.446139,6.02996,0.591028,7.90663
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,8,-0.198948,0.27767,5.62175,0.31534,16.2555
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,9,2.7992,0.46575,5.74521,0.718225,5.59701
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,10,3.96593,0.233481,3.47874,0.289679,21.8621
hinT-ycfL-lpoB-thiK-nagZ-ycfP,3801,517,11,3.24349,0.631097,7.15631,1.2576,9.05049
ndh,1305,518,0,0.0920253,0.0788081,1.63353,0.0464042,66.8435
ndh,1305,518,1,0.141008,0.0987083,1.87012,0.0595222,31.8918
ndh,1305,518,2,0.333607,0.0828878,1.79849,0.0512515,38.9349
ndh,1305,518,3,0.715019,0.0903218,1.75219,0.0564713,60.4081
ycfJ,540,519,0,-0.200806,0.267831,2.45795,0.180169,17.8963
ycfQ,633,520,0,-0.304718,0.196146,1.69702,0.120466,35.0573
ycfQ,633,520,1,-0.926727,0.41937,2.54019,0.252583,34.9926
mfd,3447,522,0,1.08577,0.154482,1.18931,0.0854087,29.958
mfd,3447,522,1,0.474465,0.136824,1.39772,0.0842715,32.9561
mfd,3447,522,2,0.96024,0.164841,1.62453,0.10601,10.4368
mfd,3447,522,3,1.33154,0.242765,1.65957,0.145388,9.59468
mfd,3447,522,4,1.59431,0.244963,1.60552,0.135519,9.14563
mfd,3447,522,5,1.45111,0.18265,1.51399,0.107068,14.2197
mfd,3447,522,6,0.896777,0.173006,1.81653,0.106061,12.1495
mfd,3447,522,7,1.39286,0.120263,1.57534,0.0674194,16.4492
mfd,3447,522,8,3.21649,0.181172,1.15108,0.093463,12.5517
mfd,3447,522,9,2.36497,0.213163,1.54118,0.1106,9.63574
mfd,3447,522,10,2.88065,0.186758,1.45461,0.107841,13.9409
lolCDE,3138,524,0,0.667719,0.121211,1.18465,0.075206,31.0349
lolCDE,3138,524,1,0.974016,0.10515,1.1663,0.0689248,30.2705
lolCDE,3138,524,2,1.10281,0.146992,1.31021,0.0818301,23.6312
lolCDE,3138,524,3,0.872052,0.102896,1.25131,0.064683,21.2308
lolCDE,3138,524,4,1.44364,0.139933,1.34753,0.0851588,8.51814
lolCDE,3138,524,5,1.8948,0.173296,1.28586,0.0971944,20.2822
lolCDE,3138,524,6,1.30133,0.166864,1.44378,0.0987486,17.817
lolCDE,3138,524,7,1.99444,0.260444,1.39573,0.14241,14.6255
lolCDE,3138,524,8,2.62166,0.124133,0.873858,0.0607455,32.9433
lolCDE,3138,524,9,1.8307,0.0852344,1.04038,0.0452986,60.3346
ycfD,1122,527,0,1.41978,0.128693,1.66001,0.076756,9.10647
ycfD,1122,527,1,1.81286,0.145828,1.58247,0.0814508,19.8828
ycfD,1122,527,2,1.35813,0.136124,1.6937,0.077553,11.6863
hflD-purB,2016,528,0,0.721551,0.0999552,1.41331,0.0629217,78.4054
hflD-purB,2016,528,1,0.997573,0.159224,2.24366,0.11244,43.809
hflD-purB,2016,528,2,2.2297,0.347068,3.42529,0.295416,6.05522
hflD-purB,2016,528,3,3.21237,0.215229,2.64756,0.174783,13.9763
hflD-purB,2016,528,4,3.463,0.33134,3.811,0.387218,16.4493
hflD-purB,2016,528,5,3.35869,0.251301,3.00802,0.23359,7.22286
mnmA,1107,529,0,0.692588,0.0654164,1.40264,0.0395085,44.5795
mnmA,1107,529,1,0.380864,0.0863793,1.63037,0.0533766,31.7736
mnmA,1107,529,2,0.861915,0.0927632,1.63371,0.0587407,30.7158
icd,1251,530,0,1.8605,0.103085,5.64606,0.136692,162.967
icd,1251,530,1,1.94918,0.122729,6.60555,0.191738,117.8
